1088	B	2	1	67	69	6.17	548.86	3.66	0.85	93.12	UF
1088	B	2	1	72	74	6.22	553.00	4.33	-0.07	92.69	UF
1088	B	2	1	77	79	6.27	557.14	3.71	0.57	89.92	UF
1088	B	2	1	82	84	6.32	561.29	4.01	0.25	91.56	UF
1088	B	2	1	87	89	6.37	565.43	3.79	0.49	92.08	UF
1088	B	2	1	92	94	6.42	569.57			91.96	UF
1088	B	2	1	97	99	6.47	573.71	3.76	0.38	87.18	UF
1088	B	2	1	102	104	6.52	577.86	4.14	0.18	87.68	UF
1088	B	2	1	107	109	6.57	582.00	4.26	0.09	90.08	UF
1088	B	2	1	117	119	6.67	588.40	4.00	0.25	89.49	UF
1088	B	2	1	122	124	6.72	591.60	3.36	0.61	91.65	UF
1088	B	2	1	127	129	6.77	594.80	3.61	0.66	85.83	UF
1088	B	2	1	132	134	6.82	598.00	3.24	0.34	88.70	UF
1088	B	2	1	137	139	6.87	601.20	3.81	0.58	90.80	UF
1088	B	2	1	142	144	6.92	604.40	3.90	0.44	91.63	UF
1088	B	2	2	2	4	7.02	610.80	3.74	0.37	86.54	UF
1088	B	2	2	7	9	7.07	614.00	3.16	0.30	88.47	UF
1088	B	2	2	17	19	7.17	620.00	3.72	0.61	92.03	UF
1088	B	2	2	22	24	7.22	623.00	4.01	0.26	85.81	UF
1088	B	2	2	27	29	7.27	626.00	4.34	-0.22	91.29	UF
1088	B	2	2	32	34	7.32	628.95	4.12	-0.02	89.36	UF
1088	B	2	2	37	39	7.37	631.90	3.95	0.17	90.36	UF
1088	B	2	2	42	44	7.42	634.86	4.59	-0.10	89.95	UF
1088	B	2	2	47	49	7.47	637.81	4.20	0.26	90.84	UF
1088	B	2	2	52	54	7.52	640.76	3.94	0.36	91.05	UF
1088	B	2	2	57	59	7.57	643.71	3.99	0.30	86.94	UF
1088	B	2	2	67	69	7.67	649.62	4.42	-0.21	90.44	UF
1088	B	2	2	72	74	7.72	652.57	4.26	-0.09	88.21	UF
1088	B	2	2	77	79	7.77	655.52	4.41	-0.02	87.76	UF
1088	B	2	2	82	84	7.82	658.48	4.08	0.03	87.72	UF
1088	B	2	2	87	89	7.87	661.43	3.46	-1.13	89.25	UF
1088	B	2	2	92	94	7.92	664.38	4.12	-0.03	83.06	UF
1088	B	2	2	97	99	7.97	667.33	4.16	-0.27	86.74	UF
1088	B	2	2	107	109	8.07	673.24	4.20	0.06	86.36	UF
1088	B	2	2	112	114	8.12	676.19	3.96	0.19	88.19	UF
1088	B	2	2	117	119	8.17	679.14	3.84	0.15	85.80	UF
1088	B	2	2	122	124	8.22	682.10	3.82	0.20	85.92	UF
1088	B	2	2	127	129	8.27	685.05	3.56	0.42	82.85	UF
1088	B	2	2	132	134	8.32	688.00	3.39	0.69	87.75	UF
1088	B	2	2	136	138	8.36	691.38	3.79	0.32	83.87	UF
1088	B	2	3	2	4	8.52	704.88	3.67	0.56	88.08	UF
1088	B	2	3	7	9	8.57	709.10	3.48	0.73	86.06	UF
1088	B	2	3	12	14	8.62	713.32	3.77	0.38	88.68	UF
1088	B	2	3	17	19	8.67	717.54	3.77	0.29	86.67	UF
1088	B	2	3	22	24	8.72	721.77	4.35	-0.13	84.16	UF
1088	B	2	3	27	29	8.77	725.99	4.02	0.36	85.77	UF
1088	B	2	3	32	34	8.82	730.21	3.84	0.39	87.29	UF
1088	B	2	3	37	39	8.87	734.43	3.90	0.29	87.50	UF
1088	B	2	3	47	49	8.97	742.87	4.03	0.08	89.17	UF
1088	B	2	3	52	54	9.02	747.09	4.01	-0.21	86.03	UF
1088	B	2	3	57	59	9.07	751.31	4.20	-0.08	83.10	UF
1088	B	2	3	67	69	9.17	756.60	4.11	-0.03	81.59	UF
1088	B	2	3	72	74	9.22	759.25	3.44	0.62	86.16	UF
1088	B	2	3	77	79	9.27	761.89	3.70	0.35	83.47	UF
1088	B	2	3	82	84	9.32	764.54	3.65	0.32	85.86	UF
1088	B	2	3	87	89	9.37	767.18	3.66	0.31	89.78	UF
1088	B	2	3	92	94	9.42	769.83	4.16	-0.05	88.26	UF
1088	B	2	3	102	104	9.52	775.12			89.57	UF
1088	B	2	3	107	109	9.57	777.76	3.96	0.10	90.24	UF
1088	B	2	3	112	114	9.62	780.41	3.74	0.24	89.64	UF
1088	B	2	3	117	119	9.67	783.05	4.31	0.01	87.09	UF
1088	B	2	3	122	124	9.72	785.70	4.25	-0.23	88.31	UF
1088	B	2	3	127	129	9.77	788.34	4.20	-0.13	88.18	UF
1088	B	2	3	132	134	9.82	790.99	4.33	-0.15	89.30	UF
1088	B	2	3	137	139	9.87	795.05	4.17	-0.10	83.20	UF
1088	B	2	4	2	4	10.02	807.23	3.98	0.11	87.53	UF
1088	B	2	4	7	9	10.07	811.29			88.27	UF
1088	B	2	4	12	14	10.12	815.35	3.52	0.43	86.78	UF
1088	B	2	4	17	19	10.17	819.41	3.50	0.25	89.29	UF
1088	B	2	4	22	24	10.22	823.47	3.57	0.28	89.18	UF
1088	B	2	4	27	29	10.27	827.52	3.67	0.15	87.02	UF
1088	B	2	4	32	34	10.32	831.58	3.53	0.26	85.70	UF
1088	B	2	4	37	39	10.37	835.64	3.52	0.22	85.00	UF
1088	B	2	4	42	44	10.42	839.70	3.51	0.06	86.04	UF
1088	B	2	4	47	49	10.47	843.76	3.45	0.46	84.74	UF
1088	B	2	4	52	54	10.52	847.82	3.29	0.46	89.10	UF
1088	B	2	4	57	59	10.57	851.88	3.85	0.43	86.19	UF
1088	B	2	4	62	64	10.62	855.94	3.60	0.16	89.97	UF
1088	B	2	4	67	69	10.67	860.00	3.59	0.47	87.34	UF
1088	B	2	4	72	74	10.72	863.82	4.10	0.01	87.60	UF
1088	B	2	4	77	79	10.77	867.64	3.93	-0.37	88.18	UF
1088	B	2	4	82	84	10.82	871.47	4.34	-0.25	87.19	UF
1088	B	2	4	87	89	10.87	875.29	3.88	-0.02	91.33	UF
1088	B	2	4	92	94	10.92	879.11	4.59	-0.15	85.61	UF
1088	B	2	4	97	99	10.97	882.93	4.48	-0.38	86.63	UF
1088	B	2	4	102	104	11.02	886.75	4.33	-0.33	83.86	UF
1088	B	2	4	107	109	11.07	890.57	4.17	-0.42	84.12	UF
1088	B	2	4	112	114	11.12	894.40	3.88	-0.17	88.92	UF
1088	B	2	4	117	119	11.17	898.22	3.67	0.02	89.05	UF
1088	B	2	4	122	124	11.22	902.04	3.67	0.16	87.51	UF
1088	B	2	4	127	129	11.27	905.86	4.35	-0.35	86.83	UF
1088	B	2	4	132	134	11.32	909.68	3.90	0.16	89.66	UF
1088	B	2	4	137	139	11.37	913.50			87.34	UF
1088	B	2	4	142	144	11.42	917.33	3.70	0.13	83.49	UF
1088	B	2	5	2	4	11.52	924.97	4.06	-0.10	85.99	UF
1088	B	2	5	7	9	11.57	928.79	4.25	-0.25	86.78	UF
1088	B	2	5	17	19	11.67	936.43	4.26	-0.36	87.18	UF
1088	B	2	5	22	24	11.72	940.26	3.38	0.07	87.17	UF
1088	B	2	5	27	29	11.77	944.08	3.29	0.56	84.48	UF
1088	B	2	5	32	34	11.82	947.90	3.40	0.48	87.55	UF
1088	B	2	5	37	39	11.87	951.72	3.34	0.10	88.15	UF
1088	B	2	5	42	44	11.92	955.23	3.12	0.58	88.17	UF
1088	B	2	5	47	49	11.97	958.74	3.95	0.04	88.33	UF
1088	B	2	5	52	54	12.02	962.25	3.52	0.40	82.07	UF
1088	B	2	5	57	59	12.07	965.75	4.10	0.41	88.43	UF
1088	B	2	5	67	69	12.17	972.77	3.63	0.35	88.02	UF
1088	B	2	5	72	74	12.22	976.28	3.76	0.33	90.08	UF
1088	B	2	5	77	79	12.27	979.79			88.71	UF
1088	B	2	5	82	84	12.32	983.30	3.62	0.21	88.82	UF
1088	B	2	5	87	89	12.37	986.80	3.64	0.56	88.91	UF
1088	B	2	5	92	94	12.42	990.31	3.42	0.70	83.29	UF
1088	B	2	5	102	104	12.52	997.33	2.98	0.50	85.62	UF
1088	B	2	5	107	109	12.57	1001.50	3.45	0.48	90.18	UF
1088	B	2	5	112	114	12.62	1005.60			84.73	UF
1088	B	2	5	117	119	12.67	1009.70	3.88	0.30	88.07	UF
1088	B	2	5	127	129	12.77	1013.60	3.73	0.24	84.21	UF
1088	B	2	5	132	134	12.82	1015.60	3.89	0.11	82.65	UF
1088	B	2	5	137	139	12.87	1017.60	3.64	0.71	89.45	UF
1088	B	2	5	142	144	12.92	1019.60	3.40	0.68	84.85	UF
1088	B	2	6	2	4	13.02	1023.50	3.27	0.72	89.82	UF
1088	B	2	6	7	9	13.07	1025.50	3.31	0.40	88.39	UF
1088	B	2	6	12	14	13.12	1027.40	3.55	0.46	85.62	UF
1088	B	2	6	17	19	13.17	1029.40	3.39	0.67	79.47	UF
1088	B	2	6	23	24	13.23	1031.80	4.03	-0.14	87.97	UF
1088	B	2	6	27	29	13.27	1033.40	3.75	0.22	85.65	UF
1088	B	2	6	32	34	13.32	1035.30	4.20	0.40	86.48	UF
1088	B	2	6	37	39	13.37	1037.30	4.13	0.08	87.26	UF
1088	B	2	6	42	44	13.42	1039.90	4.15	0.32	81.56	UF
1088	B	2	6	47	49	13.47	1042.50	4.06	0.04	83.97	UF
1088	B	2	6	57	59	13.57	1047.70	3.87	-0.12	81.14	UF
1088	B	2	6	62	64	13.62	1050.30	3.93	-0.18	81.42	UF
1088	B	2	6	67	69	13.67	1052.90	3.69	0.24	80.00	UF
1088	B	2	6	72	74	13.72	1055.50	3.37	0.55	82.89	UF
1088	B	2	6	77	79	13.77	1058.10	3.64	0.41	84.95	UF
1088	B	2	6	82	84	13.82	1060.70	3.56	0.69	87.86	UF
1088	B	2	6	92	94	13.92	1065.90	3.04	0.59	87.25	UF
1088	B	2	6	97	99	13.97	1069.80			90.67	UF
1088	B	2	6	102	104	14.02	1073.60	3.52	0.80	86.88	UF
1088	B	2	6	107	109	14.07	1077.50	3.03	0.62	90.04	UF
1088	B	2	6	112	114	14.12	1081.30	4.00	0.01	87.66	UF
1088	B	2	6	117	119	14.17	1085.20	3.83	0.56	84.44	UF
1088	B	2	6	122	124	14.22	1089.10	3.57	0.71	85.29	UF
1088	B	2	6	127	129	14.27	1092.90	3.79	0.26	85.94	UF
1088	B	2	6	132	134	14.32	1096.80	3.82	0.45	85.86	UF
1088	B	2	cc	3	5	14.35	1099.10	3.81	0.27	88.58	UF
1088	B	2	cc	9	11	14.41	1103.70	3.64	0.61	89.35	UF
